minute,tenant_id,workload_type,sla_ms,qps,cpu_pct,mem_pct,latency_p99_ms
89,t07_fintech,oltp,40.0,8.86,6.99,45.24,14.69
90,t07_fintech,oltp,40.0,12.35,2.55,42.32,16.54
91,t07_fintech,oltp,40.0,23.29,9.94,38.28,21.34
92,t07_fintech,oltp,40.0,16.37,7.66,38.34,18.44
93,t07_fintech,oltp,40.0,25.87,9.32,50.09,22.35
94,t07_fintech,oltp,40.0,20.51,13.66,47.96,20.21
95,t07_fintech,oltp,40.0,20.27,10.53,44.28,20.11
96,t07_fintech,oltp,40.0,6.81,1.22,46.09,13.45
97,t07_fintech,oltp,40.0,20.2,7.64,39.1,20.08
98,t07_fintech,oltp,40.0,14.37,4.11,37.05,17.52
99,t07_fintech,oltp,40.0,10.0,6.68,45.37,15.32
100,t07_fintech,oltp,40.0,15.78,6.4,48.09,18.17
101,t07_fintech,oltp,40.0,10.4,3.23,47.91,15.54
102,t07_fintech,oltp,40.0,9.98,8.57,40.38,15.31
103,t07_fintech,oltp,40.0,12.17,7.68,50.32,16.46
104,t07_fintech,oltp,40.0,17.84,9.24,40.57,19.08
105,t07_fintech,oltp,40.0,15.17,4.49,36.01,17.89
106,t07_fintech,oltp,40.0,15.94,6.59,32.62,18.24
107,t07_fintech,oltp,40.0,26.23,9.05,47.13,22.48
108,t07_fintech,oltp,40.0,20.81,8.69,45.81,20.34
109,t07_fintech,oltp,40.0,18.44,3.53,45.55,19.34
110,t07_fintech,oltp,40.0,10.08,5.87,36.86,15.37
111,t07_fintech,oltp,40.0,12.96,10.8,56.93,16.84
112,t07_fintech,oltp,40.0,4.4,1.88,41.1,11.75
113,t07_fintech,oltp,40.0,16.57,5.58,44.33,18.52
114,t07_fintech,oltp,40.0,13.25,6.91,47.47,16.99
115,t07_fintech,oltp,40.0,12.32,6.73,36.6,16.53
116,t07_fintech,oltp,40.0,12.49,4.98,40.55,16.61
117,t07_fintech,oltp,40.0,18.95,10.52,43.89,19.56
118,t07_fintech,oltp,40.0,21.76,11.38,45.61,20.72
119,t07_fintech,oltp,40.0,24.73,9.43,40.73,21.9
120,t07_fintech,oltp,40.0,9.11,5.79,32.35,14.83
121,t07_fintech,oltp,40.0,8.35,0.94,36.76,14.39
122,t07_fintech,oltp,40.0,18.47,7.34,45.62,19.35
123,t07_fintech,oltp,40.0,15.79,8.94,43.36,18.18
124,t07_fintech,oltp,40.0,20.0,4.49,27.68,20.0
125,t07_fintech,oltp,40.0,15.29,6.73,48.32,17.95
126,t07_fintech,oltp,40.0,17.28,5.12,41.16,18.84
127,t07_fintech,oltp,40.0,43.69,21.95,50.83,28.79
128,t07_fintech,oltp,40.0,21.65,12.39,47.24,20.68
129,t07_fintech,oltp,40.0,20.97,11.16,43.34,20.4
130,t07_fintech,oltp,40.0,10.83,7.44,46.02,15.77
131,t07_fintech,oltp,40.0,20.96,5.42,46.85,20.4
132,t07_fintech,oltp,40.0,12.28,6.29,41.29,16.51
133,t07_fintech,oltp,40.0,11.3,4.77,51.49,16.01
134,t07_fintech,oltp,40.0,11.93,8.01,43.89,16.33
135,t07_fintech,oltp,40.0,18.19,7.38,42.25,19.23
136,t07_fintech,oltp,40.0,19.89,4.93,39.14,19.95
137,t07_fintech,oltp,40.0,15.82,5.04,41.5,18.19
138,t07_fintech,oltp,40.0,3.55,0.0,42.63,11.05
139,t07_fintech,oltp,40.0,20.97,9.93,39.59,20.4
140,t07_fintech,oltp,40.0,18.3,10.08,38.88,19.28
141,t07_fintech,oltp,40.0,10.37,0.6,39.18,15.52
142,t07_fintech,oltp,40.0,14.93,8.43,42.29,17.78
143,t07_fintech,oltp,40.0,2.11,2.99,52.24,9.64
144,t07_fintech,oltp,40.0,8.83,5.2,40.91,14.67
145,t07_fintech,oltp,40.0,11.19,5.64,45.72,15.96
146,t07_fintech,oltp,40.0,22.13,15.67,48.67,20.87
147,t07_fintech,oltp,40.0,11.31,7.71,41.63,16.02
148,t07_fintech,oltp,40.0,12.23,6.19,43.68,16.49
149,t07_fintech,oltp,40.0,23.99,13.95,39.33,21.61
150,t07_fintech,oltp,40.0,12.15,5.23,43.73,16.45
151,t07_fintech,oltp,40.0,13.48,11.36,51.98,17.1
152,t07_fintech,oltp,40.0,25.43,8.04,31.17,22.17
153,t07_fintech,oltp,40.0,13.0,5.36,33.44,16.87
154,t07_fintech,oltp,40.0,13.36,3.91,42.8,17.04
155,t07_fintech,oltp,40.0,13.26,10.23,41.94,16.99
156,t07_fintech,oltp,40.0,15.33,8.7,40.86,17.96
157,t07_fintech,oltp,40.0,16.05,7.45,41.88,18.29
158,t07_fintech,oltp,40.0,18.41,10.08,40.9,19.33
159,t07_fintech,oltp,40.0,15.88,3.55,48.24,18.22
160,t07_fintech,oltp,40.0,12.29,9.95,36.38,16.52
161,t07_fintech,oltp,40.0,17.37,5.93,55.29,18.88
162,t07_fintech,oltp,40.0,18.91,10.17,37.08,19.54
163,t07_fintech,oltp,40.0,18.79,9.1,30.0,19.49
164,t07_fintech,oltp,40.0,9.88,3.54,40.66,15.26
165,t07_fintech,oltp,40.0,17.21,7.68,42.22,18.81
166,t07_fintech,oltp,40.0,12.18,6.42,43.62,16.46
167,t07_fintech,oltp,40.0,11.7,4.67,35.18,16.22
168,t07_fintech,oltp,40.0,16.69,6.34,43.92,18.58
169,t07_fintech,oltp,40.0,12.16,7.52,52.38,16.45
170,t07_fintech,oltp,40.0,14.13,7.19,44.12,17.41
171,t07_fintech,oltp,40.0,24.12,12.91,42.38,21.66
172,t07_fintech,oltp,40.0,16.52,3.73,41.66,18.5
173,t07_fintech,oltp,40.0,18.82,3.96,40.51,19.51
174,t07_fintech,oltp,40.0,18.15,6.83,42.08,19.22
175,t07_fintech,oltp,40.0,19.62,7.01,47.97,19.84
176,t07_fintech,oltp,40.0,19.29,8.89,43.21,19.7
177,t07_fintech,oltp,40.0,14.56,8.58,39.13,17.61
178,t07_fintech,oltp,40.0,31.05,20.4,38.89,24.29
179,t07_fintech,oltp,40.0,26.47,17.55,54.74,22.57
180,t07_fintech,oltp,40.0,15.37,9.03,40.77,17.99
181,t07_fintech,oltp,40.0,22.96,9.56,49.16,21.21
182,t07_fintech,oltp,40.0,10.51,10.36,41.68,15.6
183,t07_fintech,oltp,40.0,24.19,12.44,38.76,21.69
184,t07_fintech,oltp,40.0,15.65,9.68,41.15,18.11
185,t07_fintech,oltp,40.0,21.99,14.27,39.56,20.82
186,t07_fintech,oltp,40.0,15.77,10.49,39.25,18.17
187,t07_fintech,oltp,40.0,26.58,17.79,43.4,22.62
188,t07_fintech,oltp,40.0,18.02,11.34,43.35,19.16
189,t07_fintech,oltp,40.0,19.84,8.09,48.3,19.93
190,t07_fintech,oltp,40.0,22.66,8.81,37.2,21.09
191,t07_fintech,oltp,40.0,16.74,6.25,42.24,18.6
192,t07_fintech,oltp,40.0,17.14,8.17,51.24,18.78
193,t07_fintech,oltp,40.0,18.35,9.93,51.33,19.3
194,t07_fintech,oltp,40.0,20.29,5.74,39.58,20.12
195,t07_fintech,oltp,40.0,26.24,13.21,39.33,22.49
196,t07_fintech,oltp,40.0,34.05,21.0,61.96,25.38
197,t07_fintech,oltp,40.0,24.25,13.52,41.22,21.71
198,t07_fintech,oltp,40.0,20.28,7.14,38.15,20.12
199,t07_fintech,oltp,40.0,25.7,10.85,43.39,22.28
200,t07_fintech,oltp,40.0,15.38,7.39,44.57,17.99
201,t07_fintech,oltp,40.0,10.5,8.72,48.56,15.59
202,t07_fintech,oltp,40.0,22.48,9.5,43.04,21.01
203,t07_fintech,oltp,40.0,15.44,10.72,43.14,18.01
204,t07_fintech,oltp,40.0,23.75,14.36,50.58,21.52
205,t07_fintech,oltp,40.0,24.96,9.93,45.63,21.99
206,t07_fintech,oltp,40.0,16.03,10.98,57.24,18.28
207,t07_fintech,oltp,40.0,17.24,5.92,39.69,18.82
208,t07_fintech,oltp,40.0,22.11,10.8,42.74,20.87
209,t07_fintech,oltp,40.0,24.02,14.66,52.65,21.62
210,t07_fintech,oltp,40.0,24.88,11.21,41.55,21.96
211,t07_fintech,oltp,40.0,29.04,18.04,47.87,23.55
212,t07_fintech,oltp,40.0,28.04,14.73,43.28,23.17
213,t07_fintech,oltp,40.0,25.02,12.59,46.08,22.01
214,t07_fintech,oltp,40.0,26.78,15.5,45.17,22.7
215,t07_fintech,oltp,40.0,20.91,10.35,50.06,20.38
216,t07_fintech,oltp,40.0,23.0,11.62,45.72,21.22
217,t07_fintech,oltp,40.0,25.08,10.93,42.41,22.04
218,t07_fintech,oltp,40.0,17.13,9.3,47.45,18.77
219,t07_fintech,oltp,40.0,19.47,9.27,44.47,19.78
220,t07_fintech,oltp,40.0,29.92,21.57,51.51,23.88
221,t07_fintech,oltp,40.0,23.3,8.08,44.52,21.34
222,t07_fintech,oltp,40.0,26.17,15.4,48.2,22.46
223,t07_fintech,oltp,40.0,28.05,11.69,38.56,23.18
224,t07_fintech,oltp,40.0,25.8,15.26,40.48,22.32
225,t07_fintech,oltp,40.0,10.7,0.0,39.44,15.7
226,t07_fintech,oltp,40.0,33.14,20.04,50.53,25.06
227,t07_fintech,oltp,40.0,21.51,11.21,45.77,20.62
228,t07_fintech,oltp,40.0,24.43,11.07,32.68,21.79
229,t07_fintech,oltp,40.0,24.89,10.05,47.44,21.97
230,t07_fintech,oltp,40.0,22.01,3.11,44.0,20.83
231,t07_fintech,oltp,40.0,20.8,10.12,47.08,20.33
232,t07_fintech,oltp,40.0,33.16,17.01,38.31,25.06
233,t07_fintech,oltp,40.0,24.6,8.96,34.79,21.85
234,t07_fintech,oltp,40.0,28.54,20.01,50.37,23.36
235,t07_fintech,oltp,40.0,25.89,13.49,51.2,22.35
236,t07_fintech,oltp,40.0,34.29,12.11,39.69,25.47
237,t07_fintech,oltp,40.0,20.43,10.59,45.95,20.18
238,t07_fintech,oltp,40.0,21.41,4.55,35.49,20.58
239,t07_fintech,oltp,40.0,28.62,9.94,54.35,23.39
240,t07_fintech,oltp,40.0,33.94,21.72,49.77,25.34
241,t07_fintech,oltp,40.0,31.93,11.81,47.57,24.61
242,t07_fintech,oltp,40.0,21.85,12.06,49.43,20.76
243,t07_fintech,oltp,40.0,32.25,15.67,49.47,24.73
244,t07_fintech,oltp,40.0,27.0,12.18,47.78,22.78
245,t07_fintech,oltp,40.0,25.97,11.64,49.44,22.38
246,t07_fintech,oltp,40.0,35.08,18.43,43.94,25.75
247,t07_fintech,oltp,40.0,22.25,8.64,44.55,20.92
248,t07_fintech,oltp,40.0,43.3,21.21,51.26,28.65
249,t07_fintech,oltp,40.0,35.09,23.3,46.7,25.76
250,t07_fintech,oltp,40.0,32.14,17.37,45.67,24.69
251,t07_fintech,oltp,40.0,40.02,16.25,51.93,27.51
252,t07_fintech,oltp,40.0,30.85,13.71,51.51,24.22
253,t07_fintech,oltp,40.0,36.46,16.98,45.48,26.25
254,t07_fintech,oltp,40.0,40.58,17.33,43.12,27.7
255,t07_fintech,oltp,40.0,32.55,19.44,41.99,24.84
256,t07_fintech,oltp,40.0,33.73,16.72,44.48,25.27
257,t07_fintech,oltp,40.0,28.08,19.33,44.54,23.19
258,t07_fintech,oltp,40.0,25.18,12.35,48.41,22.08
259,t07_fintech,oltp,40.0,28.42,15.12,39.55,23.32
260,t07_fintech,oltp,40.0,28.09,15.62,52.18,23.19
261,t07_fintech,oltp,40.0,32.74,17.99,54.55,24.91
262,t07_fintech,oltp,40.0,27.43,16.66,51.2,22.94
263,t07_fintech,oltp,40.0,28.9,16.55,43.18,23.5
264,t07_fintech,oltp,40.0,27.18,15.81,53.57,22.85
265,t07_fintech,oltp,40.0,36.88,18.75,50.18,26.4
266,t07_fintech,oltp,40.0,37.76,14.4,35.21,26.71
267,t07_fintech,oltp,40.0,39.24,22.05,48.3,27.23
268,t07_fintech,oltp,40.0,25.68,9.08,50.68,22.27
269,t07_fintech,oltp,40.0,33.74,18.26,56.25,25.27
270,t07_fintech,oltp,40.0,31.29,13.64,45.25,24.38
271,t07_fintech,oltp,40.0,35.95,22.01,38.95,26.07
272,t07_fintech,oltp,40.0,69.06,29.36,53.04,37.68
273,t07_fintech,oltp,40.0,50.33,25.97,47.28,31.1
274,t07_fintech,oltp,40.0,48.23,21.49,44.4,30.37
275,t07_fintech,oltp,40.0,36.35,20.13,47.34,26.21
276,t07_fintech,oltp,40.0,46.66,23.65,49.91,29.82
277,t07_fintech,oltp,40.0,40.72,22.69,44.01,27.75
278,t07_fintech,oltp,40.0,40.27,18.54,49.59,27.59
279,t07_fintech,oltp,40.0,41.22,27.19,50.36,27.93
280,t07_fintech,oltp,40.0,38.03,25.5,46.89,26.81
281,t07_fintech,oltp,40.0,37.34,20.03,47.28,26.56
282,t07_fintech,oltp,40.0,40.19,14.59,49.58,27.57
283,t07_fintech,oltp,40.0,32.45,16.65,40.19,24.8
284,t07_fintech,oltp,40.0,28.91,19.22,47.87,23.5
285,t07_fintech,oltp,40.0,36.03,17.85,40.68,26.09
286,t07_fintech,oltp,40.0,37.55,19.9,46.95,26.64
287,t07_fintech,oltp,40.0,33.0,17.98,41.28,25.0
288,t07_fintech,oltp,40.0,44.73,24.18,51.24,29.15
289,t07_fintech,oltp,40.0,34.65,28.42,41.87,25.6
290,t07_fintech,oltp,40.0,38.47,17.98,51.74,26.96
291,t07_fintech,oltp,40.0,38.78,18.76,56.74,27.07
292,t07_fintech,oltp,40.0,30.32,17.21,44.39,24.02
293,t07_fintech,oltp,40.0,40.68,23.51,51.19,27.74
294,t07_fintech,oltp,40.0,43.02,21.13,44.78,28.56
295,t07_fintech,oltp,40.0,53.18,28.6,53.35,32.08
296,t07_fintech,oltp,40.0,30.42,14.43,46.99,24.06
297,t07_fintech,oltp,40.0,46.8,22.51,44.71,29.87
298,t07_fintech,oltp,40.0,52.78,27.57,48.59,31.94
299,t07_fintech,oltp,40.0,47.84,25.0,46.45,30.23
300,t07_fintech,oltp,40.0,50.38,26.64,44.93,31.11
301,t07_fintech,oltp,40.0,36.44,18.93,60.08,26.24
302,t07_fintech,oltp,40.0,51.54,28.03,59.44,31.52
303,t07_fintech,oltp,40.0,43.18,24.21,52.92,28.61
304,t07_fintech,oltp,40.0,47.21,21.86,55.42,30.02
305,t07_fintech,oltp,40.0,47.32,22.19,53.98,30.05
306,t07_fintech,oltp,40.0,49.8,27.84,47.53,30.91
307,t07_fintech,oltp,40.0,47.98,24.19,56.03,30.28
308,t07_fintech,oltp,40.0,40.95,22.61,51.94,27.83
309,t07_fintech,oltp,40.0,48.64,21.97,39.04,30.51
310,t07_fintech,oltp,40.0,47.64,27.26,51.37,30.16
311,t07_fintech,oltp,40.0,41.47,16.16,45.66,28.02
312,t07_fintech,oltp,40.0,67.19,35.63,58.08,37.01
313,t07_fintech,oltp,40.0,44.61,23.46,42.72,29.11
314,t07_fintech,oltp,40.0,52.31,29.76,47.41,31.78
315,t07_fintech,oltp,40.0,49.45,26.12,41.35,30.79
316,t07_fintech,oltp,40.0,82.18,36.4,51.35,42.58
317,t07_fintech,oltp,40.0,64.02,34.59,46.39,35.88
318,t07_fintech,oltp,40.0,56.27,30.07,63.79,33.16
319,t07_fintech,oltp,40.0,56.98,25.18,57.85,33.4
320,t07_fintech,oltp,40.0,50.6,22.15,46.19,31.19
321,t07_fintech,oltp,40.0,45.33,18.16,51.35,29.36
322,t07_fintech,oltp,40.0,52.32,28.1,44.5,31.78
323,t07_fintech,oltp,40.0,54.24,23.23,47.54,32.45
324,t07_fintech,oltp,40.0,51.4,28.92,47.75,31.47
325,t07_fintech,oltp,40.0,57.67,23.71,48.41,33.65
326,t07_fintech,oltp,40.0,51.02,30.99,54.47,31.34
327,t07_fintech,oltp,40.0,60.65,30.69,51.49,34.69
328,t07_fintech,oltp,40.0,47.13,22.93,47.03,29.98
329,t07_fintech,oltp,40.0,52.62,27.48,42.76,31.89
330,t07_fintech,oltp,40.0,49.25,23.06,51.95,30.72
331,t07_fintech,oltp,40.0,47.09,21.79,41.93,29.97
332,t07_fintech,oltp,40.0,44.57,23.13,42.81,29.1
333,t07_fintech,oltp,40.0,50.35,26.7,45.73,31.1
334,t07_fintech,oltp,40.0,57.84,26.27,49.22,33.7
335,t07_fintech,oltp,40.0,59.56,30.96,49.26,34.3
336,t07_fintech,oltp,40.0,50.2,25.87,50.74,31.05
337,t07_fintech,oltp,40.0,51.16,24.8,50.29,31.38
338,t07_fintech,oltp,40.0,53.08,28.49,48.07,32.05
339,t07_fintech,oltp,40.0,52.3,29.03,50.96,31.78
340,t07_fintech,oltp,40.0,61.72,26.22,53.42,35.06
341,t07_fintech,oltp,40.0,66.74,34.95,51.89,36.85
342,t07_fintech,oltp,40.0,60.28,30.93,50.76,34.56
343,t07_fintech,oltp,40.0,58.92,24.79,48.01,34.08
344,t07_fintech,oltp,40.0,61.17,30.7,57.82,34.87
345,t07_fintech,oltp,40.0,62.61,28.22,59.47,35.38
346,t07_fintech,oltp,40.0,60.41,30.26,45.98,34.6
347,t07_fintech,oltp,40.0,57.42,23.48,43.18,33.56
348,t07_fintech,oltp,40.0,59.95,28.04,52.55,34.44
349,t07_fintech,oltp,40.0,59.7,25.49,50.69,34.36
350,t07_fintech,oltp,40.0,57.78,31.8,60.92,33.68
351,t07_fintech,oltp,40.0,69.9,34.24,64.07,37.98
352,t07_fintech,oltp,40.0,103.36,53.04,64.59,51.54
353,t07_fintech,oltp,40.0,94.82,50.62,46.37,47.73
354,t07_fintech,oltp,40.0,81.45,46.12,51.5,42.3
355,t07_fintech,oltp,40.0,75.66,39.39,56.34,40.1
356,t07_fintech,oltp,40.0,72.1,39.67,52.56,38.79
357,t07_fintech,oltp,40.0,69.98,34.49,60.21,38.02
358,t07_fintech,oltp,40.0,61.43,32.84,45.88,34.96
359,t07_fintech,oltp,40.0,51.04,26.45,50.19,31.34
360,t07_fintech,oltp,40.0,65.16,26.7,44.42,36.28
361,t07_fintech,oltp,40.0,66.13,34.32,54.41,36.63
362,t07_fintech,oltp,40.0,67.4,32.22,53.03,37.08
363,t07_fintech,oltp,40.0,69.35,33.91,51.11,37.79
364,t07_fintech,oltp,40.0,57.97,26.55,58.94,33.75
365,t07_fintech,oltp,40.0,68.16,41.97,54.78,37.36
366,t07_fintech,oltp,40.0,59.37,25.95,52.7,34.24
367,t07_fintech,oltp,40.0,70.95,30.07,47.65,38.37
368,t07_fintech,oltp,40.0,63.24,32.61,50.08,35.6
369,t07_fintech,oltp,40.0,67.58,36.47,58.35,37.15
370,t07_fintech,oltp,40.0,69.1,35.35,59.37,37.69
371,t07_fintech,oltp,40.0,72.65,39.56,58.27,38.99
372,t07_fintech,oltp,40.0,66.59,34.29,47.12,36.79
373,t07_fintech,oltp,40.0,66.83,32.12,50.52,36.88
374,t07_fintech,oltp,40.0,71.14,34.97,53.32,38.43
375,t07_fintech,oltp,40.0,75.31,38.19,52.89,39.97
376,t07_fintech,oltp,40.0,65.36,32.32,53.47,36.35
377,t07_fintech,oltp,40.0,66.58,30.0,48.56,36.79
378,t07_fintech,oltp,40.0,75.52,40.32,53.49,40.05
379,t07_fintech,oltp,40.0,69.12,35.37,55.05,37.7
380,t07_fintech,oltp,40.0,70.86,36.58,56.68,38.33
381,t07_fintech,oltp,40.0,70.94,35.51,61.35,38.36
382,t07_fintech,oltp,40.0,70.68,33.51,48.73,38.27
383,t07_fintech,oltp,40.0,79.38,36.75,54.87,41.51
384,t07_fintech,oltp,40.0,72.36,30.9,48.53,38.88
385,t07_fintech,oltp,40.0,71.35,35.17,53.38,38.51
386,t07_fintech,oltp,40.0,76.95,36.23,60.34,40.59
387,t07_fintech,oltp,40.0,70.69,32.26,46.4,38.27
388,t07_fintech,oltp,40.0,70.44,34.17,51.13,38.18
389,t07_fintech,oltp,40.0,73.68,38.39,60.19,39.37
390,t07_fintech,oltp,40.0,81.32,41.73,59.67,42.25
391,t07_fintech,oltp,40.0,74.71,39.04,64.51,39.75
392,t07_fintech,oltp,40.0,78.64,42.8,43.62,41.22
393,t07_fintech,oltp,40.0,72.47,37.08,47.97,38.92
394,t07_fintech,oltp,40.0,76.87,38.31,63.79,40.55
395,t07_fintech,oltp,40.0,76.88,41.14,45.37,40.56
396,t07_fintech,oltp,40.0,74.35,41.83,52.9,39.62
397,t07_fintech,oltp,40.0,78.68,38.76,63.92,41.24
398,t07_fintech,oltp,40.0,73.23,38.58,48.46,39.2
399,t07_fintech,oltp,40.0,84.67,44.12,61.96,43.56
400,t07_fintech,oltp,40.0,86.18,43.32,48.48,44.16
401,t07_fintech,oltp,40.0,75.02,36.96,58.97,39.86
402,t07_fintech,oltp,40.0,84.02,32.93,62.14,43.3
403,t07_fintech,oltp,40.0,80.2,45.41,62.28,41.82
404,t07_fintech,oltp,40.0,82.66,43.27,61.02,42.77
405,t07_fintech,oltp,40.0,79.44,42.51,48.31,41.53
406,t07_fintech,oltp,40.0,77.24,37.03,58.4,40.7
407,t07_fintech,oltp,40.0,91.07,45.44,55.26,46.15
408,t07_fintech,oltp,40.0,85.32,40.25,55.03,43.81
409,t07_fintech,oltp,40.0,85.93,38.97,56.67,44.06
410,t07_fintech,oltp,40.0,82.48,43.0,54.93,42.7
411,t07_fintech,oltp,40.0,90.24,42.51,54.53,45.8
412,t07_fintech,oltp,40.0,86.7,43.57,60.85,44.36
413,t07_fintech,oltp,40.0,83.96,38.45,55.73,43.28
414,t07_fintech,oltp,40.0,89.99,43.94,54.77,45.7
415,t07_fintech,oltp,40.0,75.33,37.92,54.76,39.98
416,t07_fintech,oltp,40.0,79.55,42.93,60.24,41.57
417,t07_fintech,oltp,40.0,74.84,34.33,62.6,39.8
418,t07_fintech,oltp,40.0,87.39,42.46,61.25,44.64
419,t07_fintech,oltp,40.0,86.8,44.58,62.38,44.4
420,t07_fintech,oltp,40.0,81.32,39.56,52.37,42.25
