minute,tenant_id,workload_type,sla_ms,qps,cpu_pct,mem_pct,latency_p99_ms
56,t05_iot_telemetry,oltp,100.0,58.98,30.82,48.77,34.1
57,t05_iot_telemetry,oltp,100.0,76.66,35.83,51.49,40.48
58,t05_iot_telemetry,oltp,100.0,61.93,29.38,50.1,35.14
59,t05_iot_telemetry,oltp,100.0,67.69,35.62,55.5,37.19
60,t05_iot_telemetry,oltp,100.0,74.52,38.49,56.61,39.68
61,t05_iot_telemetry,oltp,100.0,75.06,34.48,53.99,39.88
62,t05_iot_telemetry,oltp,100.0,61.0,27.96,49.7,34.81
63,t05_iot_telemetry,oltp,100.0,79.89,39.54,48.58,41.7
64,t05_iot_telemetry,oltp,100.0,58.98,32.86,51.38,34.1
65,t05_iot_telemetry,oltp,100.0,67.89,37.47,51.32,37.26
66,t05_iot_telemetry,oltp,100.0,82.69,43.52,52.35,42.78
67,t05_iot_telemetry,oltp,100.0,61.63,35.71,53.39,35.03
68,t05_iot_telemetry,oltp,100.0,72.79,33.87,57.86,39.04
69,t05_iot_telemetry,oltp,100.0,68.17,34.11,57.98,37.36
70,t05_iot_telemetry,oltp,100.0,59.79,25.63,47.75,34.39
71,t05_iot_telemetry,oltp,100.0,75.35,35.65,59.09,39.99
72,t05_iot_telemetry,oltp,100.0,58.75,29.62,50.13,34.02
73,t05_iot_telemetry,oltp,100.0,73.89,31.17,49.76,39.45
74,t05_iot_telemetry,oltp,100.0,75.96,38.88,55.41,40.22
75,t05_iot_telemetry,oltp,100.0,65.43,31.8,64.26,36.38
76,t05_iot_telemetry,oltp,100.0,71.26,37.95,55.94,38.48
77,t05_iot_telemetry,oltp,100.0,72.28,35.98,51.89,38.85
78,t05_iot_telemetry,oltp,100.0,69.6,30.61,56.24,37.87
79,t05_iot_telemetry,oltp,100.0,76.43,37.53,51.72,40.39
80,t05_iot_telemetry,oltp,100.0,71.79,36.35,56.11,38.67
81,t05_iot_telemetry,oltp,100.0,93.46,50.22,56.51,47.15
82,t05_iot_telemetry,oltp,100.0,69.84,36.31,57.99,37.96
83,t05_iot_telemetry,oltp,100.0,64.89,31.3,51.58,36.19
84,t05_iot_telemetry,oltp,100.0,64.66,30.82,61.16,36.1
85,t05_iot_telemetry,oltp,100.0,66.84,31.52,56.7,36.88
86,t05_iot_telemetry,oltp,100.0,76.8,38.16,55.47,40.53
87,t05_iot_telemetry,oltp,100.0,74.01,36.66,53.25,39.49
88,t05_iot_telemetry,oltp,100.0,68.68,30.64,48.71,37.54
89,t05_iot_telemetry,oltp,100.0,82.25,41.65,57.67,42.61
90,t05_iot_telemetry,oltp,100.0,90.25,44.61,63.49,45.81
91,t05_iot_telemetry,oltp,100.0,68.72,37.58,62.44,37.56
92,t05_iot_telemetry,oltp,100.0,72.96,35.89,57.26,39.1
93,t05_iot_telemetry,oltp,100.0,75.64,36.34,58.7,40.09
94,t05_iot_telemetry,oltp,100.0,73.46,33.94,51.4,39.29
95,t05_iot_telemetry,oltp,100.0,66.43,29.62,50.92,36.74
96,t05_iot_telemetry,oltp,100.0,71.37,42.18,63.93,38.52
97,t05_iot_telemetry,oltp,100.0,63.96,31.14,50.94,35.85
98,t05_iot_telemetry,oltp,100.0,56.93,27.55,50.91,33.39
99,t05_iot_telemetry,oltp,100.0,82.53,41.0,61.52,42.72
100,t05_iot_telemetry,oltp,100.0,67.1,35.69,53.03,36.98
101,t05_iot_telemetry,oltp,100.0,74.27,36.23,49.52,39.59
102,t05_iot_telemetry,oltp,100.0,76.08,40.6,49.86,40.26
103,t05_iot_telemetry,oltp,100.0,67.17,32.99,55.66,37.0
104,t05_iot_telemetry,oltp,100.0,69.04,33.88,58.96,37.67
105,t05_iot_telemetry,oltp,100.0,57.36,25.83,46.21,33.54
106,t05_iot_telemetry,oltp,100.0,66.07,32.9,56.26,36.61
107,t05_iot_telemetry,oltp,100.0,73.27,33.39,45.4,39.22
108,t05_iot_telemetry,oltp,100.0,68.59,36.6,65.19,37.51
109,t05_iot_telemetry,oltp,100.0,69.87,35.54,57.72,37.97
110,t05_iot_telemetry,oltp,100.0,65.32,28.98,46.94,36.34
111,t05_iot_telemetry,oltp,100.0,67.15,36.3,48.47,36.99
112,t05_iot_telemetry,oltp,100.0,78.87,35.62,56.04,41.31
113,t05_iot_telemetry,oltp,100.0,78.96,42.04,58.6,41.35
114,t05_iot_telemetry,oltp,100.0,59.11,33.79,53.27,34.15
115,t05_iot_telemetry,oltp,100.0,65.03,31.3,50.73,36.24
116,t05_iot_telemetry,oltp,100.0,76.23,42.1,53.22,40.31
117,t05_iot_telemetry,oltp,100.0,66.44,37.74,49.15,36.74
118,t05_iot_telemetry,oltp,100.0,66.99,32.21,53.5,36.94
119,t05_iot_telemetry,oltp,100.0,73.85,37.5,53.68,39.43
120,t05_iot_telemetry,oltp,100.0,72.76,37.32,57.47,39.03
121,t05_iot_telemetry,oltp,100.0,60.15,28.51,44.95,34.51
122,t05_iot_telemetry,oltp,100.0,77.41,37.77,47.13,40.76
123,t05_iot_telemetry,oltp,100.0,66.3,36.88,48.92,36.69
124,t05_iot_telemetry,oltp,100.0,75.75,38.52,54.72,40.14
125,t05_iot_telemetry,oltp,100.0,82.4,40.9,59.58,42.67
126,t05_iot_telemetry,oltp,100.0,65.53,27.09,51.87,36.41
127,t05_iot_telemetry,oltp,100.0,59.18,28.52,50.41,34.17
128,t05_iot_telemetry,oltp,100.0,70.96,35.77,59.06,38.37
129,t05_iot_telemetry,oltp,100.0,61.25,28.36,50.69,34.9
130,t05_iot_telemetry,oltp,100.0,80.07,44.01,63.51,41.77
131,t05_iot_telemetry,oltp,100.0,74.73,37.29,58.76,39.76
132,t05_iot_telemetry,oltp,100.0,74.11,34.91,49.28,39.53
133,t05_iot_telemetry,oltp,100.0,71.08,38.95,57.36,38.42
134,t05_iot_telemetry,oltp,100.0,69.37,35.68,49.66,37.79
135,t05_iot_telemetry,oltp,100.0,80.08,38.67,60.98,41.77
136,t05_iot_telemetry,oltp,100.0,87.08,40.28,60.61,44.52
137,t05_iot_telemetry,oltp,100.0,72.86,35.75,54.96,39.07
138,t05_iot_telemetry,oltp,100.0,67.15,31.31,60.89,36.99
139,t05_iot_telemetry,oltp,100.0,79.98,40.31,53.2,41.74
140,t05_iot_telemetry,oltp,100.0,70.28,37.01,48.48,38.12
141,t05_iot_telemetry,oltp,100.0,64.31,29.76,50.67,35.98
142,t05_iot_telemetry,oltp,100.0,78.65,40.74,54.26,41.23
143,t05_iot_telemetry,oltp,100.0,82.64,41.45,62.83,42.76
144,t05_iot_telemetry,oltp,100.0,76.99,40.73,55.26,40.6
145,t05_iot_telemetry,oltp,100.0,76.23,38.16,54.42,40.32
146,t05_iot_telemetry,oltp,100.0,73.05,31.02,45.78,39.13
147,t05_iot_telemetry,oltp,100.0,85.7,46.22,55.03,43.97
148,t05_iot_telemetry,oltp,100.0,77.12,38.41,56.21,40.65
149,t05_iot_telemetry,oltp,100.0,60.04,36.62,67.82,34.47
150,t05_iot_telemetry,oltp,100.0,79.96,40.63,61.02,41.73
151,t05_iot_telemetry,oltp,100.0,80.36,41.69,56.29,41.88
152,t05_iot_telemetry,oltp,100.0,71.72,38.55,54.51,38.65
153,t05_iot_telemetry,oltp,100.0,72.66,40.26,47.9,38.99
154,t05_iot_telemetry,oltp,100.0,75.19,38.55,53.38,39.93
155,t05_iot_telemetry,oltp,100.0,60.89,26.55,49.33,34.77
156,t05_iot_telemetry,oltp,100.0,82.36,45.04,61.62,42.65
157,t05_iot_telemetry,oltp,100.0,77.53,33.61,45.82,40.8
158,t05_iot_telemetry,oltp,100.0,61.45,31.52,50.33,34.97
159,t05_iot_telemetry,oltp,100.0,76.08,38.31,60.15,40.26
160,t05_iot_telemetry,oltp,100.0,84.37,43.36,59.18,43.44
161,t05_iot_telemetry,oltp,100.0,62.89,26.87,56.28,35.48
162,t05_iot_telemetry,oltp,100.0,80.67,39.99,55.54,42.0
163,t05_iot_telemetry,oltp,100.0,54.42,20.58,44.96,32.51
164,t05_iot_telemetry,oltp,100.0,71.18,34.06,58.84,38.45
165,t05_iot_telemetry,oltp,100.0,69.24,34.32,48.85,37.74
166,t05_iot_telemetry,oltp,100.0,90.85,48.65,61.04,46.06
167,t05_iot_telemetry,oltp,100.0,77.83,38.52,57.29,40.92
168,t05_iot_telemetry,oltp,100.0,75.21,36.86,50.78,39.94
169,t05_iot_telemetry,oltp,100.0,66.65,35.98,70.01,36.81
170,t05_iot_telemetry,oltp,100.0,73.15,35.89,61.65,39.17
171,t05_iot_telemetry,oltp,100.0,87.05,43.88,45.21,44.51
172,t05_iot_telemetry,oltp,100.0,78.01,39.24,64.12,40.99
173,t05_iot_telemetry,oltp,100.0,70.39,34.75,54.5,38.16
174,t05_iot_telemetry,oltp,100.0,77.59,37.41,56.64,40.83
175,t05_iot_telemetry,oltp,100.0,87.09,48.25,65.74,44.52
176,t05_iot_telemetry,oltp,100.0,67.16,31.64,56.39,37.0
177,t05_iot_telemetry,oltp,100.0,82.6,38.95,63.71,42.75
178,t05_iot_telemetry,oltp,100.0,77.82,37.59,60.69,40.91
179,t05_iot_telemetry,oltp,100.0,70.73,33.96,51.08,38.28
180,t05_iot_telemetry,oltp,100.0,67.21,37.11,53.51,37.01
181,t05_iot_telemetry,oltp,100.0,77.9,39.88,56.2,40.94
182,t05_iot_telemetry,oltp,100.0,69.66,35.96,48.24,37.9
183,t05_iot_telemetry,oltp,100.0,82.2,33.64,61.17,42.59
184,t05_iot_telemetry,oltp,100.0,88.38,44.34,56.42,45.04
185,t05_iot_telemetry,oltp,100.0,73.97,39.11,48.75,39.48
186,t05_iot_telemetry,oltp,100.0,75.27,38.21,57.93,39.96
187,t05_iot_telemetry,oltp,100.0,92.42,47.75,61.82,46.71
188,t05_iot_telemetry,oltp,100.0,74.5,38.06,56.72,39.67
189,t05_iot_telemetry,oltp,100.0,77.85,35.37,51.37,40.93
190,t05_iot_telemetry,oltp,100.0,79.65,40.08,56.99,41.61
191,t05_iot_telemetry,oltp,100.0,69.32,33.08,57.19,37.77
192,t05_iot_telemetry,oltp,100.0,76.34,39.04,55.48,40.36
193,t05_iot_telemetry,oltp,100.0,71.27,33.52,47.8,38.48
194,t05_iot_telemetry,oltp,100.0,87.99,44.48,51.77,44.89
195,t05_iot_telemetry,oltp,100.0,49.35,26.43,43.94,30.76
196,t05_iot_telemetry,oltp,100.0,71.91,32.54,51.52,38.72
197,t05_iot_telemetry,oltp,100.0,62.12,29.83,60.31,35.2
198,t05_iot_telemetry,oltp,100.0,72.71,37.24,51.05,39.01
199,t05_iot_telemetry,oltp,100.0,76.22,38.75,51.58,40.31
200,t05_iot_telemetry,oltp,100.0,56.66,29.09,43.02,33.29
201,t05_iot_telemetry,oltp,100.0,76.89,40.93,59.6,40.56
202,t05_iot_telemetry,oltp,100.0,85.43,42.57,60.09,43.86
203,t05_iot_telemetry,oltp,100.0,91.22,44.87,59.0,46.21
204,t05_iot_telemetry,oltp,100.0,92.37,47.06,56.55,46.69
205,t05_iot_telemetry,oltp,100.0,70.66,36.11,57.44,38.26
206,t05_iot_telemetry,oltp,100.0,90.21,38.34,49.72,45.79
207,t05_iot_telemetry,oltp,100.0,87.12,41.66,69.25,44.53
208,t05_iot_telemetry,oltp,100.0,72.59,35.87,60.03,38.97
209,t05_iot_telemetry,oltp,100.0,72.61,36.93,66.78,38.97
210,t05_iot_telemetry,oltp,100.0,78.16,40.11,49.87,41.04
211,t05_iot_telemetry,oltp,100.0,71.73,39.86,48.91,38.65
212,t05_iot_telemetry,oltp,100.0,83.3,35.43,54.79,43.02
213,t05_iot_telemetry,oltp,100.0,86.09,48.06,60.1,44.12
214,t05_iot_telemetry,oltp,100.0,79.01,40.19,60.66,41.36
215,t05_iot_telemetry,oltp,100.0,92.65,40.51,55.68,46.81
216,t05_iot_telemetry,oltp,100.0,87.11,39.49,56.51,44.53
217,t05_iot_telemetry,oltp,100.0,86.43,43.96,69.55,44.26
218,t05_iot_telemetry,oltp,100.0,96.13,48.86,64.55,48.29
219,t05_iot_telemetry,oltp,100.0,82.02,40.8,55.95,42.52
220,t05_iot_telemetry,oltp,100.0,78.72,34.81,57.75,41.25
221,t05_iot_telemetry,oltp,100.0,70.24,38.63,58.06,38.11
222,t05_iot_telemetry,oltp,100.0,85.56,43.58,53.56,43.91
223,t05_iot_telemetry,oltp,100.0,73.92,38.79,48.48,39.46
224,t05_iot_telemetry,oltp,100.0,83.31,43.41,58.07,43.02
225,t05_iot_telemetry,oltp,100.0,85.66,41.92,46.99,43.95
226,t05_iot_telemetry,oltp,100.0,83.64,43.52,63.48,43.15
227,t05_iot_telemetry,oltp,100.0,74.66,37.21,44.79,39.73
228,t05_iot_telemetry,oltp,100.0,76.09,37.88,44.52,40.26
229,t05_iot_telemetry,oltp,100.0,78.36,40.76,51.95,41.12
230,t05_iot_telemetry,oltp,100.0,94.01,46.83,60.36,47.38
231,t05_iot_telemetry,oltp,100.0,86.06,44.63,59.91,44.11
232,t05_iot_telemetry,oltp,100.0,98.32,50.77,63.74,49.25
233,t05_iot_telemetry,oltp,100.0,93.57,49.03,49.07,47.2
234,t05_iot_telemetry,oltp,100.0,99.16,49.89,63.02,49.62
235,t05_iot_telemetry,oltp,100.0,81.3,41.3,54.23,42.24
236,t05_iot_telemetry,oltp,100.0,86.06,38.79,53.48,44.11
237,t05_iot_telemetry,oltp,100.0,84.1,43.72,55.0,43.33
238,t05_iot_telemetry,oltp,100.0,66.21,34.39,54.5,36.66
239,t05_iot_telemetry,oltp,100.0,81.7,38.15,60.38,42.4
240,t05_iot_telemetry,oltp,100.0,84.67,36.8,55.11,43.56
241,t05_iot_telemetry,oltp,100.0,85.92,42.9,46.33,44.05
242,t05_iot_telemetry,oltp,100.0,93.79,54.68,68.59,47.29
243,t05_iot_telemetry,oltp,100.0,86.65,44.78,56.47,44.34
244,t05_iot_telemetry,oltp,100.0,82.33,45.15,59.8,42.64
245,t05_iot_telemetry,oltp,100.0,87.66,40.79,49.01,44.75
246,t05_iot_telemetry,oltp,100.0,83.32,42.97,67.15,43.03
247,t05_iot_telemetry,oltp,100.0,97.81,55.69,57.32,49.02
248,t05_iot_telemetry,oltp,100.0,99.33,47.93,61.14,49.7
249,t05_iot_telemetry,oltp,100.0,83.38,43.99,66.04,43.05
250,t05_iot_telemetry,oltp,100.0,72.23,38.67,54.74,38.83
251,t05_iot_telemetry,oltp,100.0,79.39,38.59,57.0,41.51
252,t05_iot_telemetry,oltp,100.0,74.81,35.73,48.39,39.79
253,t05_iot_telemetry,oltp,100.0,85.91,38.49,48.67,44.05
254,t05_iot_telemetry,oltp,100.0,85.96,43.52,61.85,44.07
255,t05_iot_telemetry,oltp,100.0,88.23,43.61,59.54,44.98
256,t05_iot_telemetry,oltp,100.0,94.48,45.62,64.19,47.58
257,t05_iot_telemetry,oltp,100.0,77.65,40.91,54.47,40.85
258,t05_iot_telemetry,oltp,100.0,78.54,30.9,56.98,41.19
259,t05_iot_telemetry,oltp,100.0,102.58,56.89,64.27,51.18
260,t05_iot_telemetry,oltp,100.0,85.19,45.47,56.72,43.76
261,t05_iot_telemetry,oltp,100.0,82.93,43.06,50.66,42.88
262,t05_iot_telemetry,oltp,100.0,81.57,41.67,68.37,42.35
263,t05_iot_telemetry,oltp,100.0,104.44,55.41,64.43,52.04
264,t05_iot_telemetry,oltp,100.0,90.96,46.36,61.97,46.1
265,t05_iot_telemetry,oltp,100.0,91.4,44.98,55.49,46.28
266,t05_iot_telemetry,oltp,100.0,80.07,42.91,63.6,41.77
267,t05_iot_telemetry,oltp,100.0,84.3,38.29,53.71,43.41
268,t05_iot_telemetry,oltp,100.0,91.63,47.39,56.76,46.38
269,t05_iot_telemetry,oltp,100.0,86.41,37.94,52.99,44.25
270,t05_iot_telemetry,oltp,100.0,98.23,49.9,70.03,49.21
271,t05_iot_telemetry,oltp,100.0,90.39,43.29,47.74,45.87
272,t05_iot_telemetry,oltp,100.0,88.87,44.68,51.4,45.24
273,t05_iot_telemetry,oltp,100.0,89.61,49.69,60.24,45.55
274,t05_iot_telemetry,oltp,100.0,101.8,52.66,64.04,50.82
275,t05_iot_telemetry,oltp,100.0,83.43,45.7,53.56,43.07
276,t05_iot_telemetry,oltp,100.0,101.88,55.44,56.82,50.85
277,t05_iot_telemetry,oltp,100.0,94.38,50.67,58.09,47.54
278,t05_iot_telemetry,oltp,100.0,102.4,49.42,56.81,51.09
279,t05_iot_telemetry,oltp,100.0,87.55,46.18,66.56,44.71
280,t05_iot_telemetry,oltp,100.0,83.93,45.35,52.51,43.27
281,t05_iot_telemetry,oltp,100.0,93.67,46.5,48.62,47.24
282,t05_iot_telemetry,oltp,100.0,96.41,49.47,67.8,48.41
283,t05_iot_telemetry,oltp,100.0,84.71,39.01,54.29,43.57
284,t05_iot_telemetry,oltp,100.0,84.01,41.16,43.82,43.3
285,t05_iot_telemetry,oltp,100.0,92.37,46.91,57.13,46.69
286,t05_iot_telemetry,oltp,100.0,105.21,48.38,61.72,52.41
287,t05_iot_telemetry,oltp,100.0,103.28,50.03,62.14,51.5
288,t05_iot_telemetry,oltp,100.0,95.93,46.39,60.34,48.2
289,t05_iot_telemetry,oltp,100.0,88.04,46.37,56.67,44.91
290,t05_iot_telemetry,oltp,100.0,101.42,50.63,63.3,50.64
291,t05_iot_telemetry,oltp,100.0,100.9,51.85,63.63,50.41
292,t05_iot_telemetry,oltp,100.0,102.75,52.47,55.61,51.26
293,t05_iot_telemetry,oltp,100.0,89.19,44.62,65.51,45.37
294,t05_iot_telemetry,oltp,100.0,99.15,49.82,58.56,49.62
295,t05_iot_telemetry,oltp,100.0,102.3,48.02,68.71,51.05
296,t05_iot_telemetry,oltp,100.0,97.38,45.33,58.02,48.84
297,t05_iot_telemetry,oltp,100.0,84.5,42.06,55.51,43.49
298,t05_iot_telemetry,oltp,100.0,101.84,50.46,60.85,50.84
299,t05_iot_telemetry,oltp,100.0,103.4,48.93,53.83,51.56
300,t05_iot_telemetry,oltp,100.0,110.54,51.55,63.57,55.02
301,t05_iot_telemetry,oltp,100.0,89.98,42.96,55.17,45.7
302,t05_iot_telemetry,oltp,100.0,109.67,51.88,51.86,54.58
303,t05_iot_telemetry,oltp,100.0,94.54,48.72,58.48,47.61
304,t05_iot_telemetry,oltp,100.0,91.34,46.25,54.36,46.26
305,t05_iot_telemetry,oltp,100.0,102.66,53.27,59.49,51.21
306,t05_iot_telemetry,oltp,100.0,98.66,49.68,50.34,49.4
307,t05_iot_telemetry,oltp,100.0,101.74,47.46,56.35,50.79
308,t05_iot_telemetry,oltp,100.0,94.62,39.83,53.78,47.64
309,t05_iot_telemetry,oltp,100.0,97.3,45.39,49.7,48.8
310,t05_iot_telemetry,oltp,100.0,94.73,49.94,63.72,47.69
311,t05_iot_telemetry,oltp,100.0,89.3,44.3,59.68,45.42
312,t05_iot_telemetry,oltp,100.0,97.82,49.31,58.26,49.03
313,t05_iot_telemetry,oltp,100.0,109.51,55.02,59.63,54.5
314,t05_iot_telemetry,oltp,100.0,97.58,49.42,52.82,48.92
315,t05_iot_telemetry,oltp,100.0,123.07,58.32,55.6,61.92
316,t05_iot_telemetry,oltp,100.0,101.88,50.93,53.51,50.85
317,t05_iot_telemetry,oltp,100.0,104.26,55.82,60.59,51.96
318,t05_iot_telemetry,oltp,100.0,112.54,63.56,65.13,56.05
319,t05_iot_telemetry,oltp,100.0,101.67,53.58,65.11,50.76
320,t05_iot_telemetry,oltp,100.0,104.89,52.33,52.87,52.26
321,t05_iot_telemetry,oltp,100.0,93.16,42.52,61.79,47.02
322,t05_iot_telemetry,oltp,100.0,100.47,48.57,55.87,50.21
323,t05_iot_telemetry,oltp,100.0,108.2,51.68,60.39,53.85
324,t05_iot_telemetry,oltp,100.0,115.44,59.2,59.58,57.58
325,t05_iot_telemetry,oltp,100.0,98.85,49.59,58.75,49.49
326,t05_iot_telemetry,oltp,100.0,95.93,46.41,55.89,48.21
327,t05_iot_telemetry,oltp,100.0,102.95,55.65,70.8,51.35
328,t05_iot_telemetry,oltp,100.0,101.02,48.47,65.36,50.46
329,t05_iot_telemetry,oltp,100.0,125.27,63.63,75.01,63.26
330,t05_iot_telemetry,oltp,100.0,114.99,53.27,59.16,57.34
331,t05_iot_telemetry,oltp,100.0,112.63,59.53,60.15,56.09
332,t05_iot_telemetry,oltp,100.0,103.19,48.73,62.55,51.46
333,t05_iot_telemetry,oltp,100.0,116.97,56.64,66.83,58.41
334,t05_iot_telemetry,oltp,100.0,97.77,49.5,63.42,49.01
335,t05_iot_telemetry,oltp,100.0,111.97,60.84,68.28,55.75
336,t05_iot_telemetry,oltp,100.0,99.79,42.56,50.21,49.9
337,t05_iot_telemetry,oltp,100.0,98.05,42.42,51.93,49.13
338,t05_iot_telemetry,oltp,100.0,110.23,58.8,68.74,54.87
339,t05_iot_telemetry,oltp,100.0,98.43,53.15,57.02,49.3
340,t05_iot_telemetry,oltp,100.0,133.29,67.92,62.33,68.61
341,t05_iot_telemetry,oltp,100.0,114.01,52.47,56.16,56.82
342,t05_iot_telemetry,oltp,100.0,113.97,56.92,61.75,56.8
343,t05_iot_telemetry,oltp,100.0,101.8,54.43,62.7,50.82
344,t05_iot_telemetry,oltp,100.0,112.97,53.36,60.27,56.27
345,t05_iot_telemetry,oltp,100.0,108.05,49.78,64.17,53.78
346,t05_iot_telemetry,oltp,100.0,111.64,59.7,67.75,55.58
347,t05_iot_telemetry,oltp,100.0,121.44,57.4,57.22,60.95
348,t05_iot_telemetry,oltp,100.0,110.79,56.54,56.15,55.15
349,t05_iot_telemetry,oltp,100.0,102.38,50.64,60.89,51.09
350,t05_iot_telemetry,oltp,100.0,113.64,60.0,61.88,56.62
351,t05_iot_telemetry,oltp,100.0,104.32,44.46,64.82,51.99
352,t05_iot_telemetry,oltp,100.0,111.72,53.73,57.05,55.62
353,t05_iot_telemetry,oltp,100.0,99.3,43.54,60.5,49.69
354,t05_iot_telemetry,oltp,100.0,107.62,59.13,66.35,53.57
355,t05_iot_telemetry,oltp,100.0,112.9,58.77,68.97,56.23
356,t05_iot_telemetry,oltp,100.0,126.56,63.88,73.46,64.07
357,t05_iot_telemetry,oltp,100.0,122.35,57.02,65.38,61.49
358,t05_iot_telemetry,oltp,100.0,112.68,56.23,67.56,56.12
359,t05_iot_telemetry,oltp,100.0,104.51,54.65,54.59,52.08
360,t05_iot_telemetry,oltp,100.0,105.26,58.25,67.88,52.43
361,t05_iot_telemetry,oltp,100.0,117.57,58.82,68.88,58.74
362,t05_iot_telemetry,oltp,100.0,114.04,57.9,61.21,56.83
363,t05_iot_telemetry,oltp,100.0,114.78,51.63,61.69,57.23
364,t05_iot_telemetry,oltp,100.0,119.36,56.56,65.66,59.75
365,t05_iot_telemetry,oltp,100.0,118.08,61.61,61.23,59.03
366,t05_iot_telemetry,oltp,100.0,124.35,66.32,74.6,62.69
367,t05_iot_telemetry,oltp,100.0,126.26,58.97,59.25,63.88
368,t05_iot_telemetry,oltp,100.0,135.97,67.58,74.92,70.58
369,t05_iot_telemetry,oltp,100.0,120.94,59.12,56.96,60.66
370,t05_iot_telemetry,oltp,100.0,125.85,67.56,72.09,63.62
371,t05_iot_telemetry,oltp,100.0,127.37,61.48,54.52,64.59
372,t05_iot_telemetry,oltp,100.0,122.66,60.32,60.06,61.67
373,t05_iot_telemetry,oltp,100.0,121.45,57.41,61.45,60.95
374,t05_iot_telemetry,oltp,100.0,118.56,58.08,63.33,59.29
