minute,tenant_id,workload_type,sla_ms,qps,cpu_pct,mem_pct,latency_p99_ms
36,t01_ecommerce,oltp,50.0,18.65,5.63,36.33,19.43
37,t01_ecommerce,oltp,50.0,15.65,5.63,39.87,18.11
38,t01_ecommerce,oltp,50.0,23.13,13.36,38.32,21.27
39,t01_ecommerce,oltp,50.0,23.03,13.85,46.05,21.23
40,t01_ecommerce,oltp,50.0,18.47,14.02,48.1,19.35
41,t01_ecommerce,oltp,50.0,18.38,8.85,46.97,19.32
42,t01_ecommerce,oltp,50.0,22.79,14.68,43.98,21.14
43,t01_ecommerce,oltp,50.0,16.36,6.48,41.5,18.43
44,t01_ecommerce,oltp,50.0,10.78,4.38,35.66,15.74
45,t01_ecommerce,oltp,50.0,22.28,12.73,51.06,20.93
46,t01_ecommerce,oltp,50.0,16.9,9.02,47.94,18.67
47,t01_ecommerce,oltp,50.0,12.52,2.09,49.16,16.63
48,t01_ecommerce,oltp,50.0,17.48,5.56,46.3,18.93
49,t01_ecommerce,oltp,50.0,20.35,9.12,47.43,20.15
50,t01_ecommerce,oltp,50.0,10.83,3.85,32.34,15.77
51,t01_ecommerce,oltp,50.0,20.59,13.96,42.63,20.24
52,t01_ecommerce,oltp,50.0,12.76,6.45,58.62,16.75
53,t01_ecommerce,oltp,50.0,27.56,14.47,43.35,22.99
54,t01_ecommerce,oltp,50.0,17.89,8.05,36.92,19.1
55,t01_ecommerce,oltp,50.0,8.28,4.47,41.81,14.35
56,t01_ecommerce,oltp,50.0,14.97,1.66,39.89,17.8
57,t01_ecommerce,oltp,50.0,8.82,3.92,32.12,14.66
58,t01_ecommerce,oltp,50.0,17.72,12.0,43.71,19.03
59,t01_ecommerce,oltp,50.0,25.8,8.13,44.16,22.32
60,t01_ecommerce,oltp,50.0,11.37,9.79,44.66,16.05
61,t01_ecommerce,oltp,50.0,17.07,10.1,43.94,18.74
62,t01_ecommerce,oltp,50.0,16.97,9.22,42.8,18.7
63,t01_ecommerce,oltp,50.0,9.87,5.43,47.9,15.26
64,t01_ecommerce,oltp,50.0,17.06,7.97,41.39,18.74
65,t01_ecommerce,oltp,50.0,11.51,1.84,42.65,16.12
66,t01_ecommerce,oltp,50.0,11.68,12.28,57.49,16.21
67,t01_ecommerce,oltp,50.0,13.83,10.6,55.38,17.27
68,t01_ecommerce,oltp,50.0,14.42,6.83,48.75,17.55
69,t01_ecommerce,oltp,50.0,13.5,12.29,42.35,17.11
70,t01_ecommerce,oltp,50.0,6.78,4.63,33.05,13.43
71,t01_ecommerce,oltp,50.0,22.15,10.21,35.79,20.88
72,t01_ecommerce,oltp,50.0,15.13,13.01,43.12,17.87
73,t01_ecommerce,oltp,50.0,8.47,4.34,45.57,14.46
74,t01_ecommerce,oltp,50.0,18.1,8.92,44.02,19.19
75,t01_ecommerce,oltp,50.0,16.23,9.53,43.41,18.37
76,t01_ecommerce,oltp,50.0,16.94,13.62,50.46,18.69
77,t01_ecommerce,oltp,50.0,15.91,12.18,41.58,18.23
78,t01_ecommerce,oltp,50.0,11.47,4.65,47.29,16.1
79,t01_ecommerce,oltp,50.0,26.76,14.85,39.54,22.69
80,t01_ecommerce,oltp,50.0,17.17,7.86,45.84,18.79
81,t01_ecommerce,oltp,50.0,7.56,5.03,45.59,13.92
82,t01_ecommerce,oltp,50.0,12.59,4.01,41.8,16.66
83,t01_ecommerce,oltp,50.0,22.24,5.73,41.97,20.92
84,t01_ecommerce,oltp,50.0,17.24,4.37,43.49,18.82
85,t01_ecommerce,oltp,50.0,15.79,7.82,44.52,18.18
86,t01_ecommerce,oltp,50.0,23.72,13.19,41.17,21.51
87,t01_ecommerce,oltp,50.0,10.36,4.18,39.15,15.52
88,t01_ecommerce,oltp,50.0,16.58,5.96,42.63,18.53
89,t01_ecommerce,oltp,50.0,18.41,11.59,47.8,19.33
90,t01_ecommerce,oltp,50.0,12.91,7.28,35.16,16.82
91,t01_ecommerce,oltp,50.0,21.15,10.22,49.4,20.47
92,t01_ecommerce,oltp,50.0,5.78,0.0,38.74,12.76
93,t01_ecommerce,oltp,50.0,7.62,5.2,39.71,13.96
94,t01_ecommerce,oltp,50.0,9.46,0.0,50.93,15.03
95,t01_ecommerce,oltp,50.0,7.4,0.0,40.77,13.82
96,t01_ecommerce,oltp,50.0,19.59,10.66,43.59,19.83
97,t01_ecommerce,oltp,50.0,19.61,9.75,47.35,19.84
98,t01_ecommerce,oltp,50.0,10.54,2.72,44.71,15.61
99,t01_ecommerce,oltp,50.0,16.38,6.37,37.03,18.44
100,t01_ecommerce,oltp,50.0,15.37,8.87,45.99,17.98
101,t01_ecommerce,oltp,50.0,11.21,10.16,39.8,15.97
102,t01_ecommerce,oltp,50.0,0.67,1.16,34.81,7.61
103,t01_ecommerce,oltp,50.0,11.9,0.0,41.91,16.32
104,t01_ecommerce,oltp,50.0,16.97,10.74,37.91,18.7
105,t01_ecommerce,oltp,50.0,23.13,14.52,41.64,21.27
106,t01_ecommerce,oltp,50.0,14.17,9.3,42.55,17.43
107,t01_ecommerce,oltp,50.0,12.81,5.84,45.62,16.77
108,t01_ecommerce,oltp,50.0,13.99,2.22,41.69,17.34
109,t01_ecommerce,oltp,50.0,5.35,0.0,40.53,12.46
110,t01_ecommerce,oltp,50.0,14.29,6.88,43.35,17.48
111,t01_ecommerce,oltp,50.0,3.19,2.66,45.08,10.73
112,t01_ecommerce,oltp,50.0,5.82,2.13,36.68,12.79
113,t01_ecommerce,oltp,50.0,5.56,4.25,38.97,12.61
114,t01_ecommerce,oltp,50.0,2.28,0.0,42.91,9.83
115,t01_ecommerce,oltp,50.0,20.18,8.2,40.3,20.07
116,t01_ecommerce,oltp,50.0,15.61,6.12,52.27,18.09
117,t01_ecommerce,oltp,50.0,10.37,4.28,53.49,15.52
118,t01_ecommerce,oltp,50.0,10.66,7.36,44.16,15.68
119,t01_ecommerce,oltp,50.0,9.63,9.75,47.68,15.12
120,t01_ecommerce,oltp,50.0,10.31,8.27,41.12,15.49
121,t01_ecommerce,oltp,50.0,13.06,8.84,43.27,16.89
122,t01_ecommerce,oltp,50.0,21.17,13.12,48.81,20.48
123,t01_ecommerce,oltp,50.0,14.54,8.19,38.24,17.6
124,t01_ecommerce,oltp,50.0,20.82,6.93,40.64,20.34
125,t01_ecommerce,oltp,50.0,15.37,3.7,37.83,17.98
126,t01_ecommerce,oltp,50.0,18.05,6.49,33.81,19.17
127,t01_ecommerce,oltp,50.0,11.31,5.48,43.97,16.02
128,t01_ecommerce,oltp,50.0,18.2,10.1,44.01,19.24
129,t01_ecommerce,oltp,50.0,12.47,8.93,47.0,16.6
130,t01_ecommerce,oltp,50.0,12.53,9.65,50.21,16.63
131,t01_ecommerce,oltp,50.0,10.07,12.4,44.86,15.36
132,t01_ecommerce,oltp,50.0,15.63,7.54,45.11,18.1
133,t01_ecommerce,oltp,50.0,12.01,9.82,46.31,16.37
134,t01_ecommerce,oltp,50.0,16.88,2.82,46.51,18.66
135,t01_ecommerce,oltp,50.0,7.28,9.78,40.22,13.74
136,t01_ecommerce,oltp,50.0,2.18,0.43,32.49,9.73
137,t01_ecommerce,oltp,50.0,23.86,6.03,40.6,21.56
138,t01_ecommerce,oltp,50.0,25.51,13.15,46.27,22.21
139,t01_ecommerce,oltp,50.0,24.79,13.41,39.04,21.93
140,t01_ecommerce,oltp,50.0,25.68,9.49,48.76,22.27
141,t01_ecommerce,oltp,50.0,4.2,0.0,41.14,11.59
142,t01_ecommerce,oltp,50.0,13.29,4.19,47.37,17.01
143,t01_ecommerce,oltp,50.0,24.71,11.68,57.27,21.89
144,t01_ecommerce,oltp,50.0,14.27,7.05,36.77,17.48
145,t01_ecommerce,oltp,50.0,40.14,20.24,42.28,27.55
146,t01_ecommerce,oltp,50.0,32.53,13.22,49.86,24.83
147,t01_ecommerce,oltp,50.0,24.56,12.95,53.37,21.84
148,t01_ecommerce,oltp,50.0,24.62,14.52,36.69,21.86
149,t01_ecommerce,oltp,50.0,21.78,10.21,47.21,20.73
150,t01_ecommerce,oltp,50.0,19.35,7.82,44.38,19.73
151,t01_ecommerce,oltp,50.0,12.63,4.32,44.49,16.68
152,t01_ecommerce,oltp,50.0,14.36,8.36,40.63,17.52
153,t01_ecommerce,oltp,50.0,30.34,18.29,56.63,24.03
154,t01_ecommerce,oltp,50.0,28.53,18.47,49.89,23.36
155,t01_ecommerce,oltp,50.0,22.22,10.74,35.63,20.91
156,t01_ecommerce,oltp,50.0,20.85,10.91,39.68,20.35
157,t01_ecommerce,oltp,50.0,23.29,9.36,52.99,21.33
158,t01_ecommerce,oltp,50.0,12.38,0.0,42.7,16.56
159,t01_ecommerce,oltp,50.0,17.81,8.73,47.45,19.07
160,t01_ecommerce,oltp,50.0,19.63,10.22,40.25,19.85
161,t01_ecommerce,oltp,50.0,16.87,12.56,45.88,18.66
162,t01_ecommerce,oltp,50.0,10.41,7.61,46.9,15.55
163,t01_ecommerce,oltp,50.0,0.0,0.0,34.58,5.0
164,t01_ecommerce,oltp,50.0,23.66,14.71,46.08,21.48
165,t01_ecommerce,oltp,50.0,11.88,3.33,37.18,16.31
166,t01_ecommerce,oltp,50.0,11.92,5.54,41.86,16.33
167,t01_ecommerce,oltp,50.0,1.32,0.98,30.27,8.67
168,t01_ecommerce,oltp,50.0,2.79,6.67,46.7,10.36
169,t01_ecommerce,oltp,50.0,23.97,15.26,43.27,21.6
170,t01_ecommerce,oltp,50.0,15.1,5.5,31.68,17.86
171,t01_ecommerce,oltp,50.0,12.59,12.55,31.89,16.66
172,t01_ecommerce,oltp,50.0,21.77,10.93,29.13,20.73
173,t01_ecommerce,oltp,50.0,10.5,4.89,57.71,15.59
174,t01_ecommerce,oltp,50.0,16.28,4.35,35.14,18.39
175,t01_ecommerce,oltp,50.0,16.55,7.56,40.62,18.52
176,t01_ecommerce,oltp,50.0,4.78,0.0,48.5,12.04
177,t01_ecommerce,oltp,50.0,15.24,5.59,41.85,17.92
178,t01_ecommerce,oltp,50.0,12.08,6.69,44.25,16.41
179,t01_ecommerce,oltp,50.0,19.64,5.51,40.6,19.85
180,t01_ecommerce,oltp,50.0,24.24,7.22,38.32,21.71
181,t01_ecommerce,oltp,50.0,7.73,9.93,42.87,14.02
182,t01_ecommerce,oltp,50.0,12.8,11.06,49.23,16.77
183,t01_ecommerce,oltp,50.0,19.07,9.47,44.13,19.61
184,t01_ecommerce,oltp,50.0,26.56,11.93,45.97,22.61
185,t01_ecommerce,oltp,50.0,30.15,12.12,41.53,23.96
186,t01_ecommerce,oltp,50.0,21.73,6.87,41.37,20.71
187,t01_ecommerce,oltp,50.0,12.46,5.63,42.25,16.6
188,t01_ecommerce,oltp,50.0,15.18,9.49,36.51,17.9
189,t01_ecommerce,oltp,50.0,10.8,6.74,42.91,15.75
190,t01_ecommerce,oltp,50.0,17.85,8.84,42.03,19.09
191,t01_ecommerce,oltp,50.0,7.58,5.25,45.4,13.93
192,t01_ecommerce,oltp,50.0,25.07,16.42,49.86,22.03
193,t01_ecommerce,oltp,50.0,13.38,9.74,44.09,17.05
194,t01_ecommerce,oltp,50.0,25.07,13.34,44.77,22.03
195,t01_ecommerce,oltp,50.0,11.43,7.02,38.22,16.08
196,t01_ecommerce,oltp,50.0,15.23,5.64,45.82,17.92
197,t01_ecommerce,oltp,50.0,24.65,9.8,42.6,21.87
198,t01_ecommerce,oltp,50.0,19.68,5.79,47.79,19.87
199,t01_ecommerce,oltp,50.0,27.74,12.99,41.8,23.06
200,t01_ecommerce,oltp,50.0,25.48,11.26,42.31,22.19
201,t01_ecommerce,oltp,50.0,24.63,7.91,42.53,21.86
202,t01_ecommerce,oltp,50.0,22.87,9.87,37.2,21.17
203,t01_ecommerce,oltp,50.0,27.43,15.95,45.86,22.94
204,t01_ecommerce,oltp,50.0,20.13,15.73,47.76,20.05
205,t01_ecommerce,oltp,50.0,13.04,9.68,45.26,16.88
206,t01_ecommerce,oltp,50.0,15.16,2.72,37.46,17.89
207,t01_ecommerce,oltp,50.0,11.98,6.33,44.75,16.36
208,t01_ecommerce,oltp,50.0,17.39,7.07,49.48,18.89
209,t01_ecommerce,oltp,50.0,12.72,10.18,51.16,16.73
210,t01_ecommerce,oltp,50.0,18.23,10.16,43.29,19.25
211,t01_ecommerce,oltp,50.0,31.74,17.35,39.31,24.54
212,t01_ecommerce,oltp,50.0,24.31,11.0,45.64,21.74
213,t01_ecommerce,oltp,50.0,17.85,7.86,45.32,19.09
214,t01_ecommerce,oltp,50.0,12.23,5.17,36.97,16.49
215,t01_ecommerce,oltp,50.0,28.42,12.61,35.05,23.32
216,t01_ecommerce,oltp,50.0,19.45,7.9,39.83,19.77
217,t01_ecommerce,oltp,50.0,17.71,7.69,46.54,19.03
218,t01_ecommerce,oltp,50.0,28.87,19.73,46.77,23.48
219,t01_ecommerce,oltp,50.0,23.07,13.08,45.67,21.25
220,t01_ecommerce,oltp,50.0,17.2,7.3,40.42,18.81
221,t01_ecommerce,oltp,50.0,33.17,16.64,49.86,25.06
222,t01_ecommerce,oltp,50.0,18.36,11.25,39.4,19.31
223,t01_ecommerce,oltp,50.0,19.86,17.55,45.88,19.94
224,t01_ecommerce,oltp,50.0,27.04,13.42,47.75,22.79
225,t01_ecommerce,oltp,50.0,18.03,6.42,37.16,19.17
226,t01_ecommerce,oltp,50.0,19.61,10.44,51.98,19.84
227,t01_ecommerce,oltp,50.0,25.27,10.27,47.38,22.11
228,t01_ecommerce,oltp,50.0,21.69,10.22,38.76,20.7
229,t01_ecommerce,oltp,50.0,20.0,11.61,48.75,20.0
230,t01_ecommerce,oltp,50.0,26.29,15.62,46.16,22.51
231,t01_ecommerce,oltp,50.0,20.96,12.39,44.03,20.4
232,t01_ecommerce,oltp,50.0,16.03,14.01,42.85,18.28
233,t01_ecommerce,oltp,50.0,35.3,20.09,49.52,25.83
234,t01_ecommerce,oltp,50.0,20.79,12.92,43.27,20.33
235,t01_ecommerce,oltp,50.0,44.16,19.04,47.38,28.95
236,t01_ecommerce,oltp,50.0,35.84,22.54,55.88,26.03
237,t01_ecommerce,oltp,50.0,38.51,21.02,47.77,26.97
238,t01_ecommerce,oltp,50.0,27.53,15.04,46.49,22.98
239,t01_ecommerce,oltp,50.0,34.3,14.8,44.72,25.48
240,t01_ecommerce,oltp,50.0,33.33,11.24,52.47,25.12
241,t01_ecommerce,oltp,50.0,23.76,10.91,45.46,21.52
242,t01_ecommerce,oltp,50.0,35.43,19.63,47.09,25.88
243,t01_ecommerce,oltp,50.0,28.87,4.73,38.55,23.48
244,t01_ecommerce,oltp,50.0,30.92,11.71,46.52,24.24
245,t01_ecommerce,oltp,50.0,34.01,17.14,50.79,25.37
246,t01_ecommerce,oltp,50.0,32.75,10.39,46.81,24.91
247,t01_ecommerce,oltp,50.0,34.17,14.47,39.74,25.43
248,t01_ecommerce,oltp,50.0,28.6,8.3,37.96,23.38
249,t01_ecommerce,oltp,50.0,25.61,14.1,42.76,22.24
250,t01_ecommerce,oltp,50.0,23.92,15.03,50.63,21.59
251,t01_ecommerce,oltp,50.0,38.3,14.36,54.69,26.9
252,t01_ecommerce,oltp,50.0,33.08,19.29,50.43,25.03
253,t01_ecommerce,oltp,50.0,25.18,14.08,43.17,22.08
254,t01_ecommerce,oltp,50.0,28.27,15.57,45.27,23.26
255,t01_ecommerce,oltp,50.0,28.9,14.31,39.04,23.49
256,t01_ecommerce,oltp,50.0,30.81,14.02,45.82,24.2
257,t01_ecommerce,oltp,50.0,31.36,13.52,47.75,24.4
258,t01_ecommerce,oltp,50.0,35.13,18.46,43.29,25.77
259,t01_ecommerce,oltp,50.0,27.5,15.58,49.19,22.97
260,t01_ecommerce,oltp,50.0,49.15,26.64,54.08,30.69
261,t01_ecommerce,oltp,50.0,40.31,13.0,49.17,27.61
262,t01_ecommerce,oltp,50.0,43.07,26.89,51.12,28.58
263,t01_ecommerce,oltp,50.0,37.5,19.44,48.16,26.62
264,t01_ecommerce,oltp,50.0,39.52,21.54,44.32,27.33
265,t01_ecommerce,oltp,50.0,35.18,19.35,50.47,25.79
266,t01_ecommerce,oltp,50.0,39.52,19.18,51.36,27.33
267,t01_ecommerce,oltp,50.0,39.4,21.75,42.92,27.29
268,t01_ecommerce,oltp,50.0,32.91,22.72,47.31,24.97
269,t01_ecommerce,oltp,50.0,38.09,22.13,40.35,26.83
270,t01_ecommerce,oltp,50.0,32.37,17.49,53.42,24.77
271,t01_ecommerce,oltp,50.0,31.6,16.29,40.31,24.49
272,t01_ecommerce,oltp,50.0,47.98,24.56,43.63,30.28
273,t01_ecommerce,oltp,50.0,39.89,14.87,42.61,27.46
274,t01_ecommerce,oltp,50.0,36.71,18.13,52.62,26.34
275,t01_ecommerce,oltp,50.0,43.57,19.8,49.87,28.75
276,t01_ecommerce,oltp,50.0,20.32,10.71,44.63,20.13
277,t01_ecommerce,oltp,50.0,38.3,21.92,42.33,26.9
278,t01_ecommerce,oltp,50.0,52.2,30.3,49.5,31.74
279,t01_ecommerce,oltp,50.0,38.2,18.95,48.17,26.86
280,t01_ecommerce,oltp,50.0,38.08,16.85,54.17,26.82
281,t01_ecommerce,oltp,50.0,41.85,27.14,44.46,28.15
282,t01_ecommerce,oltp,50.0,41.61,15.07,46.57,28.07
283,t01_ecommerce,oltp,50.0,42.28,16.34,52.58,28.3
284,t01_ecommerce,oltp,50.0,30.16,15.17,45.03,23.96
285,t01_ecommerce,oltp,50.0,45.67,20.06,35.86,29.48
286,t01_ecommerce,oltp,50.0,45.74,17.57,58.02,29.5
287,t01_ecommerce,oltp,50.0,49.99,24.86,40.73,30.98
288,t01_ecommerce,oltp,50.0,48.71,22.99,47.21,30.54
289,t01_ecommerce,oltp,50.0,55.55,28.45,55.96,32.91
290,t01_ecommerce,oltp,50.0,39.62,23.51,53.95,27.37
291,t01_ecommerce,oltp,50.0,41.16,20.32,45.19,27.91
292,t01_ecommerce,oltp,50.0,96.12,46.07,56.85,48.28
293,t01_ecommerce,oltp,50.0,88.34,38.82,58.19,45.03
294,t01_ecommerce,oltp,50.0,54.6,22.2,47.72,32.57
295,t01_ecommerce,oltp,50.0,93.97,50.28,63.36,47.36
296,t01_ecommerce,oltp,50.0,65.73,28.4,46.78,36.49
297,t01_ecommerce,oltp,50.0,61.09,34.37,46.47,34.84
298,t01_ecommerce,oltp,50.0,57.22,29.4,61.58,33.49
299,t01_ecommerce,oltp,50.0,42.57,23.88,53.57,28.4
300,t01_ecommerce,oltp,50.0,51.47,21.91,46.89,31.49
301,t01_ecommerce,oltp,50.0,49.85,25.97,59.73,30.93
302,t01_ecommerce,oltp,50.0,47.95,23.19,53.79,30.27
303,t01_ecommerce,oltp,50.0,50.04,26.06,59.99,30.99
304,t01_ecommerce,oltp,50.0,55.42,29.65,52.41,32.86
305,t01_ecommerce,oltp,50.0,57.47,30.71,55.45,33.57
306,t01_ecommerce,oltp,50.0,62.68,22.69,49.73,35.4
307,t01_ecommerce,oltp,50.0,54.36,29.99,45.79,32.49
308,t01_ecommerce,oltp,50.0,57.85,28.95,54.83,33.71
309,t01_ecommerce,oltp,50.0,67.85,30.84,50.52,37.24
310,t01_ecommerce,oltp,50.0,51.06,23.62,47.8,31.35
311,t01_ecommerce,oltp,50.0,50.35,28.07,54.65,31.1
312,t01_ecommerce,oltp,50.0,55.13,26.0,46.51,32.76
313,t01_ecommerce,oltp,50.0,63.0,22.49,45.6,35.52
314,t01_ecommerce,oltp,50.0,52.07,25.34,53.18,31.7
315,t01_ecommerce,oltp,50.0,71.6,33.13,42.49,38.61
316,t01_ecommerce,oltp,50.0,61.9,29.7,43.3,35.13
317,t01_ecommerce,oltp,50.0,54.21,30.4,56.32,32.44
318,t01_ecommerce,oltp,50.0,60.67,26.51,42.14,34.7
319,t01_ecommerce,oltp,50.0,51.99,19.92,48.31,31.67
320,t01_ecommerce,oltp,50.0,65.1,35.97,52.45,36.26
321,t01_ecommerce,oltp,50.0,59.64,33.91,48.94,34.33
322,t01_ecommerce,oltp,50.0,59.56,32.06,44.56,34.3
323,t01_ecommerce,oltp,50.0,61.64,32.12,56.76,35.04
324,t01_ecommerce,oltp,50.0,63.93,32.22,60.35,35.85
325,t01_ecommerce,oltp,50.0,65.2,25.56,56.67,36.3
326,t01_ecommerce,oltp,50.0,52.88,29.75,50.82,31.98
327,t01_ecommerce,oltp,50.0,58.24,23.63,45.4,33.84
328,t01_ecommerce,oltp,50.0,51.25,25.63,53.93,31.41
329,t01_ecommerce,oltp,50.0,70.45,37.03,58.56,38.19
330,t01_ecommerce,oltp,50.0,54.73,24.56,51.34,32.62
331,t01_ecommerce,oltp,50.0,57.87,31.8,58.99,33.71
332,t01_ecommerce,oltp,50.0,59.93,32.28,47.3,34.43
333,t01_ecommerce,oltp,50.0,58.46,27.46,55.9,33.92
334,t01_ecommerce,oltp,50.0,62.51,28.71,40.48,35.34
335,t01_ecommerce,oltp,50.0,64.75,32.22,53.95,36.14
336,t01_ecommerce,oltp,50.0,68.45,37.13,49.47,37.46
337,t01_ecommerce,oltp,50.0,63.88,35.91,55.8,35.83
338,t01_ecommerce,oltp,50.0,52.79,24.27,42.48,31.95
339,t01_ecommerce,oltp,50.0,68.14,36.48,45.09,37.35
340,t01_ecommerce,oltp,50.0,71.77,34.61,45.0,38.67
341,t01_ecommerce,oltp,50.0,71.73,37.27,50.7,38.65
342,t01_ecommerce,oltp,50.0,58.24,28.0,50.06,33.85
343,t01_ecommerce,oltp,50.0,65.6,28.87,48.9,36.44
344,t01_ecommerce,oltp,50.0,68.31,33.41,48.9,37.41
345,t01_ecommerce,oltp,50.0,71.6,38.46,47.13,38.6
346,t01_ecommerce,oltp,50.0,66.51,33.14,56.33,36.76
347,t01_ecommerce,oltp,50.0,51.68,30.12,54.69,31.56
348,t01_ecommerce,oltp,50.0,64.41,32.6,53.9,36.02
349,t01_ecommerce,oltp,50.0,70.01,29.11,56.83,38.02
350,t01_ecommerce,oltp,50.0,77.92,37.22,55.97,40.95
351,t01_ecommerce,oltp,50.0,76.58,39.5,50.66,40.45
352,t01_ecommerce,oltp,50.0,66.87,34.23,39.05,36.89
353,t01_ecommerce,oltp,50.0,65.27,29.37,49.47,36.32
354,t01_ecommerce,oltp,50.0,62.88,32.93,56.8,35.47
355,t01_ecommerce,oltp,50.0,69.4,31.78,51.27,37.8
356,t01_ecommerce,oltp,50.0,71.26,35.51,59.32,38.48
357,t01_ecommerce,oltp,50.0,66.55,37.98,59.34,36.78
358,t01_ecommerce,oltp,50.0,79.61,43.59,53.88,41.59
359,t01_ecommerce,oltp,50.0,76.84,41.74,53.29,40.55
360,t01_ecommerce,oltp,50.0,75.54,32.67,55.62,40.06
361,t01_ecommerce,oltp,50.0,81.05,41.11,53.2,42.15
362,t01_ecommerce,oltp,50.0,65.79,26.93,47.69,36.5
363,t01_ecommerce,oltp,50.0,79.38,39.03,52.82,41.51
364,t01_ecommerce,oltp,50.0,62.36,28.67,48.24,35.29
365,t01_ecommerce,oltp,50.0,69.65,35.95,45.89,37.89
366,t01_ecommerce,oltp,50.0,70.75,37.02,52.78,38.29
367,t01_ecommerce,oltp,50.0,82.33,42.36,47.04,42.64
368,t01_ecommerce,oltp,50.0,70.6,32.98,58.03,38.24
369,t01_ecommerce,oltp,50.0,73.74,30.03,39.56,39.39
370,t01_ecommerce,oltp,50.0,76.8,43.22,55.75,40.53
371,t01_ecommerce,oltp,50.0,71.27,42.13,63.1,38.48
372,t01_ecommerce,oltp,50.0,86.21,46.86,55.94,44.17
373,t01_ecommerce,oltp,50.0,77.42,46.51,60.02,40.76
374,t01_ecommerce,oltp,50.0,84.24,45.46,59.99,43.39
375,t01_ecommerce,oltp,50.0,80.37,42.23,60.73,41.88
376,t01_ecommerce,oltp,50.0,78.66,44.08,55.55,41.23
377,t01_ecommerce,oltp,50.0,81.4,35.82,54.86,42.28
378,t01_ecommerce,oltp,50.0,72.1,35.29,55.45,38.79
379,t01_ecommerce,oltp,50.0,82.28,38.31,57.41,42.62
380,t01_ecommerce,oltp,50.0,72.17,35.89,44.39,38.81
381,t01_ecommerce,oltp,50.0,75.85,41.44,60.93,40.17
382,t01_ecommerce,oltp,50.0,83.14,47.78,59.88,42.96
383,t01_ecommerce,oltp,50.0,78.17,39.91,58.81,41.05
384,t01_ecommerce,oltp,50.0,85.64,44.53,55.64,43.94
385,t01_ecommerce,oltp,50.0,87.31,51.04,52.2,44.61
386,t01_ecommerce,oltp,50.0,80.44,39.42,49.39,41.91
387,t01_ecommerce,oltp,50.0,89.99,46.94,59.25,45.7
388,t01_ecommerce,oltp,50.0,85.17,41.14,63.68,43.75
389,t01_ecommerce,oltp,50.0,89.83,48.34,67.19,45.64
390,t01_ecommerce,oltp,50.0,86.75,41.99,61.2,44.39
391,t01_ecommerce,oltp,50.0,86.08,37.54,52.24,44.12
392,t01_ecommerce,oltp,50.0,87.98,40.41,48.21,44.88
393,t01_ecommerce,oltp,50.0,87.02,46.35,51.59,44.49
394,t01_ecommerce,oltp,50.0,89.66,43.92,63.36,45.57
395,t01_ecommerce,oltp,50.0,92.52,39.83,47.22,46.75
396,t01_ecommerce,oltp,50.0,83.81,44.15,59.79,43.22
